______________________	______________________	______________________	______________________	______________________	______________________	
data file :	C:\Users\dmcculloug\Desktop\IOX\data\20171024-ratb.mkt
saved on :	
______________________	______________________	______________________	______________________	______________________	______________________	
printed on :	december  12, 2018, at  10: 33: 37
export mode :	to text file
print author :	no_logged_user
print com :	no available comment
ecgAuto version :	3.3.5.6 []
original sample freq (Hz) :
	 ECG	2000
	 Cam Fire	2000
	 Bloom Out	2000
undersampling factor :		1
print sample freq (Hz) :		2000
______________________	______________________	______________________	______________________	______________________	______________________	

index	time ms	 ECG	
		V	


...................	...................	...................	...................	...................	...................	...................	...................	...................	...................	
zone-start :	PR _ength	time duration s :	00.00000	data duration s :	01.00000	stream section :	1
in-period :	op 1, p 1, r 1, p[r] 1	Noname #1	0.00e+00	
start period-time :	  00:54:12.501
start CPU time :	october  24, 2017, 15: 58: 09
start site-time :	  00:54:12.502
...................	...................	...................	...................	...................	...................	...................	...................	...................	...................	
899	449.50000	-0.0085	
900	450.00000	-0.0082	
901	450.50000	-0.0085	
902	451.00000	-0.0076	
903	451.50000	-0.0058	
904	452.00000	 0.0018	
905	452.50000	 0.0012	
906	453.00000	 0.0003	
907	453.50000	 0.0000	
908	454.00000	-0.0021	
909	454.50000	-0.0009	
910	455.00000	-0.0009	
911	455.50000	-0.0018	
912	456.00000	-0.0027	
913	456.50000	-0.0058	
914	457.00000	-0.0061	
915	457.50000	-0.0064	
916	458.00000	-0.0058	
917	458.50000	-0.0058	
918	459.00000	-0.0049	
919	459.50000	-0.0046	
920	460.00000	-0.0076	
921	460.50000	-0.0122	
922	461.00000	-0.0107	
923	461.50000	-0.0092	
924	462.00000	-0.0085	
925	462.50000	-0.0067	
926	463.00000	-0.0082	
927	463.50000	-0.0064	
928	464.00000	-0.0043	
929	464.50000	-0.0024	
930	465.00000	 0.0000	
931	465.50000	 0.0012	
932	466.00000	 0.0015	
933	466.50000	 0.0018	
934	467.00000	 0.0021	
935	467.50000	 0.0015	
936	468.00000	 0.0034	
937	468.50000	 0.0101	
938	469.00000	 0.0116	
939	469.50000	 0.0101	
940	470.00000	 0.0095	
941	470.50000	 0.0073	
942	471.00000	 0.0070	
943	471.50000	 0.0079	
944	472.00000	 0.0055	
945	472.50000	 0.0046	
946	473.00000	 0.0027	
947	473.50000	-0.0006	
948	474.00000	 0.0000	
949	474.50000	 0.0009	
950	475.00000	 0.0009	
951	475.50000	 0.0012	
952	476.00000	 0.0015	
953	476.50000	 0.0000	
954	477.00000	-0.0049	
955	477.50000	-0.0055	
956	478.00000	-0.0040	
957	478.50000	-0.0034	
958	479.00000	-0.0003	
959	479.50000	-0.0015	
960	480.00000	-0.0006	
961	480.50000	 0.0000	
962	481.00000	 0.0000	
963	481.50000	 0.0046	
964	482.00000	 0.0058	
965	482.50000	 0.0061	
966	483.00000	 0.0067	
967	483.50000	 0.0061	
968	484.00000	 0.0061	
969	484.50000	 0.0058	
970	485.00000	 0.0107	
971	485.50000	 0.0153	
972	486.00000	 0.0140	
973	486.50000	 0.0131	
974	487.00000	 0.0113	
975	487.50000	 0.0107	
976	488.00000	 0.0110	
977	488.50000	 0.0113	
978	489.00000	 0.0085	
979	489.50000	 0.0070	
980	490.00000	 0.0040	
981	490.50000	 0.0040	
982	491.00000	 0.0040	
983	491.50000	 0.0040	
984	492.00000	 0.0046	
985	492.50000	 0.0052	
986	493.00000	 0.0046	
987	493.50000	-0.0015	
988	494.00000	-0.0009	
989	494.50000	-0.0009	
990	495.00000	-0.0006	
991	495.50000	 0.0012	
992	496.00000	 0.0009	
993	496.50000	 0.0009	
994	497.00000	 0.0027	
995	497.50000	 0.0037	
996	498.00000	 0.0070	
997	498.50000	 0.0082	
998	499.00000	 0.0095	
999	499.50000	 0.0095	
1000	500.00000	 0.0095	
1001	500.50000	 0.0089	
1002	501.00000	 0.0101	
1003	501.50000	 0.0113	
1004	502.00000	 0.0171	
1005	502.50000	 0.0171	
1006	503.00000	 0.0159	
1007	503.50000	 0.0153	
1008	504.00000	 0.0122	
1009	504.50000	 0.0140	
1010	505.00000	 0.0131	
1011	505.50000	 0.0110	
1012	506.00000	 0.0107	
1013	506.50000	 0.0073	
1014	507.00000	 0.0058	
1015	507.50000	 0.0061	
1016	508.00000	 0.0055	
1017	508.50000	 0.0070	
1018	509.00000	 0.0067	
1019	509.50000	 0.0070	
1020	510.00000	 0.0027	
1021	510.50000	-0.0018	
1022	511.00000	-0.0003	
1023	511.50000	 0.0003	
1024	512.00000	 0.0012	
1025	512.50000	 0.0018	
1026	513.00000	 0.0009	
1027	513.50000	 0.0027	
1028	514.00000	 0.0037	
1029	514.50000	 0.0058	
1030	515.00000	 0.0098	
1031	515.50000	 0.0107	
1032	516.00000	 0.0104	
1033	516.50000	 0.0098	
1034	517.00000	 0.0101	
1035	517.50000	 0.0107	
1036	518.00000	 0.0116	
1037	518.50000	 0.0183	
1038	519.00000	 0.0192	
1039	519.50000	 0.0180	
1040	520.00000	 0.0171	
1041	520.50000	 0.0153	
1042	521.00000	 0.0153	
1043	521.50000	 0.0156	
1044	522.00000	 0.0140	
1045	522.50000	 0.0122	
1046	523.00000	 0.0110	
1047	523.50000	 0.0089	
1048	524.00000	 0.0082	
1049	524.50000	 0.0089	
1050	525.00000	 0.0098	
1051	525.50000	 0.0098	
1052	526.00000	 0.0107	
1053	526.50000	 0.0095	
1054	527.00000	 0.0027	
1055	527.50000	 0.0040	
1056	528.00000	 0.0052	
1057	528.50000	 0.0058	
1058	529.00000	 0.0079	
1059	529.50000	 0.0067	
1060	530.00000	 0.0070	
1061	530.50000	 0.0089	
1062	531.00000	 0.0104	
1063	531.50000	 0.0146	
1064	532.00000	 0.0153	
1065	532.50000	 0.0168	
1066	533.00000	 0.0165	
1067	533.50000	 0.0156	
1068	534.00000	 0.0153	
1069	534.50000	 0.0168	
1070	535.00000	 0.0211	
1071	535.50000	 0.0244	
1072	536.00000	 0.0238	
1073	536.50000	 0.0229	
1074	537.00000	 0.0217	
1075	537.50000	 0.0208	
1076	538.00000	 0.0211	
1077	538.50000	 0.0198	
1078	539.00000	 0.0189	
1079	539.50000	 0.0171	
1080	540.00000	 0.0150	
1081	540.50000	 0.0143	
1082	541.00000	 0.0137	
1083	541.50000	 0.0150	
1084	542.00000	 0.0153	
1085	542.50000	 0.0156	
1086	543.00000	 0.0146	
1087	543.50000	 0.0089	
1088	544.00000	 0.0076	
1089	544.50000	 0.0098	
1090	545.00000	 0.0107	
1091	545.50000	 0.0125	
1092	546.00000	 0.0122	
1093	546.50000	 0.0107	
1094	547.00000	 0.0128	
1095	547.50000	 0.0140	
1096	548.00000	 0.0165	
1097	548.50000	 0.0195	
1098	549.00000	 0.0198	
1099	549.50000	 0.0198	
1100	550.00000	 0.0195	
1101	550.50000	 0.0198	
1102	551.00000	 0.0201	
1103	551.50000	 0.0217	
1104	552.00000	 0.0281	
1105	552.50000	 0.0278	
1106	553.00000	 0.0278	
1107	553.50000	 0.0253	
1108	554.00000	 0.0226	
1109	554.50000	 0.0244	
1110	555.00000	 0.0232	
1111	555.50000	 0.0211	
1112	556.00000	 0.0201	
1113	556.50000	 0.0174	
1114	557.00000	 0.0159	
1115	557.50000	 0.0162	
1116	558.00000	 0.0159	
1117	558.50000	 0.0165	
1118	559.00000	 0.0165	
1119	559.50000	 0.0168	
1120	560.00000	 0.0125	
1121	560.50000	 0.0107	
1122	561.00000	 0.0104	
1123	561.50000	 0.0119	
1124	562.00000	 0.0128	
1125	562.50000	 0.0140	
1126	563.00000	 0.0119	
1127	563.50000	 0.0137	
1128	564.00000	 0.0143	
1129	564.50000	 0.0153	
1130	565.00000	 0.0201	
1131	565.50000	 0.0204	
1132	566.00000	 0.0204	
1133	566.50000	 0.0204	
1134	567.00000	 0.0204	
1135	567.50000	 0.0208	
1136	568.00000	 0.0214	
1137	568.50000	 0.0275	
1138	569.00000	 0.0275	
1139	569.50000	 0.0272	
1140	570.00000	 0.0266	
1141	570.50000	 0.0241	
1142	571.00000	 0.0244	
1143	571.50000	 0.0244	
1144	572.00000	 0.0223	
1145	572.50000	 0.0204	
1146	573.00000	 0.0183	
1147	573.50000	 0.0159	
1148	574.00000	 0.0165	
1149	574.50000	 0.0159	
1150	575.00000	 0.0165	
1151	575.50000	 0.0168	
1152	576.00000	 0.0171	
1153	576.50000	 0.0150	
1154	577.00000	 0.0089	
1155	577.50000	 0.0101	
1156	578.00000	 0.0107	
1157	578.50000	 0.0119	
1158	579.00000	 0.0137	
1159	579.50000	 0.0110	
1160	580.00000	 0.0128	
1161	580.50000	 0.0140	
1162	581.00000	 0.0140	
1163	581.50000	 0.0180	
1164	582.00000	 0.0201	
1165	582.50000	 0.0201	
1166	583.00000	 0.0201	
1167	583.50000	 0.0201	
1168	584.00000	 0.0195	
1169	584.50000	 0.0195	
1170	585.00000	 0.0241	
1171	585.50000	 0.0284	
1172	586.00000	 0.0259	
1173	586.50000	 0.0256	
1174	587.00000	 0.0244	
1175	587.50000	 0.0226	
1176	588.00000	 0.0238	
1177	588.50000	 0.0226	
1178	589.00000	 0.0201	
1179	589.50000	 0.0198	
1180	590.00000	 0.0153	
1181	590.50000	 0.0150	
1182	591.00000	 0.0159	
1183	591.50000	 0.0156	
1184	592.00000	 0.0153	
1185	592.50000	 0.0150	
1186	593.00000	 0.0140	
1187	593.50000	 0.0089	
1188	594.00000	 0.0095	
1189	594.50000	 0.0085	
1190	595.00000	 0.0104	
1191	595.50000	 0.0125	
1192	596.00000	 0.0113	
1193	596.50000	 0.0113	
1194	597.00000	 0.0131	
1195	597.50000	 0.0143	
1196	598.00000	 0.0162	
1197	598.50000	 0.0186	
1198	599.00000	 0.0198	
1199	599.50000	 0.0192	
1200	600.00000	 0.0174	
1201	600.50000	 0.0186	
1202	601.00000	 0.0204	
1203	601.50000	 0.0217	
1204	602.00000	 0.0275	
1205	602.50000	 0.0272	
1206	603.00000	 0.0259	
1207	603.50000	 0.0244	
1208	604.00000	 0.0229	
1209	604.50000	 0.0232	
1210	605.00000	 0.0235	
1211	605.50000	 0.0204	
1212	606.00000	 0.0195	
1213	606.50000	 0.0165	
1214	607.00000	 0.0150	
1215	607.50000	 0.0153	
1216	608.00000	 0.0146	
1217	608.50000	 0.0162	
1218	609.00000	 0.0162	
1219	609.50000	 0.0156	
1220	610.00000	 0.0113	
1221	610.50000	 0.0076	
1222	611.00000	 0.0085	
1223	611.50000	 0.0095	
1224	612.00000	 0.0113	
1225	612.50000	 0.0116	
1226	613.00000	 0.0104	
1227	613.50000	 0.0116	
1228	614.00000	 0.0122	
1229	614.50000	 0.0137	
1230	615.00000	 0.0165	
1231	615.50000	 0.0162	
1232	616.00000	 0.0153	
1233	616.50000	 0.0171	
1234	617.00000	 0.0174	
1235	617.50000	 0.0137	
1236	618.00000	 0.0125	
1237	618.50000	 0.0189	
1238	619.00000	 0.0183	
1239	619.50000	 0.0186	
1240	620.00000	 0.0143	
1241	620.50000	 0.0156	
1242	621.00000	 0.0146	
1243	621.50000	 0.0073	
1244	622.00000	-0.0089	
1245	622.50000	-0.0220	
1246	623.00000	-0.0290	
1247	623.50000	-0.0345	
1248	624.00000	-0.0391	
1249	624.50000	-0.0421	
1250	625.00000	-0.0403	
1251	625.50000	-0.0323	
1252	626.00000	-0.0235	
1253	626.50000	-0.0229	
1254	627.00000	-0.0262	
1255	627.50000	-0.0153	
1256	628.00000	-0.0009	
1257	628.50000	 0.0186	
1258	629.00000	 0.0519	
1259	629.50000	 0.0464	
1260	630.00000	 0.0113	
1261	630.50000	-0.0198	
1262	631.00000	-0.0378	
1263	631.50000	-0.0272	
1264	632.00000	-0.0085	
1265	632.50000	 0.0058	
1266	633.00000	 0.0238	
1267	633.50000	 0.0287	
1268	634.00000	 0.0339	
1269	634.50000	 0.0494	
1270	635.00000	 0.0659	
1271	635.50000	 0.0690	
1272	636.00000	 0.0702	
1273	636.50000	 0.0751	
1274	637.00000	 0.0751	
1275	637.50000	 0.0778	
1276	638.00000	 0.0775	
1277	638.50000	 0.0745	
1278	639.00000	 0.0684	
1279	639.50000	 0.0647	
1280	640.00000	 0.0577	
1281	640.50000	 0.0540	
1282	641.00000	 0.0513	
1283	641.50000	 0.0491	
1284	642.00000	 0.0464	
1285	642.50000	 0.0436	
1286	643.00000	 0.0397	
1287	643.50000	 0.0320	
1288	644.00000	 0.0284	
1289	644.50000	 0.0259	
1290	645.00000	 0.0256	
1291	645.50000	 0.0256	
1292	646.00000	 0.0217	
1293	646.50000	 0.0198	
1294	647.00000	 0.0204	
1295	647.50000	 0.0192	
1296	648.00000	 0.0192	
1297	648.50000	 0.0201	
1298	649.00000	 0.0195	
1299	649.50000	 0.0186	
1300	650.00000	 0.0165	
1301	650.50000	 0.0150	
1302	651.00000	 0.0137	
1303	651.50000	 0.0168	
1304	652.00000	 0.0238	
1305	652.50000	 0.0226	
1306	653.00000	 0.0217	
1307	653.50000	 0.0192	
1308	654.00000	 0.0159	
1309	654.50000	 0.0183	
1310	655.00000	 0.0159	
1311	655.50000	 0.0143	
1312	656.00000	 0.0125	
1313	656.50000	 0.0089	
1314	657.00000	 0.0079	
1315	657.50000	 0.0076	
1316	658.00000	 0.0089	
1317	658.50000	 0.0085	
1318	659.00000	 0.0085	
1319	659.50000	 0.0104	
1320	660.00000	 0.0064	
1321	660.50000	 0.0043	
1322	661.00000	 0.0076	
1323	661.50000	 0.0131	
1324	662.00000	 0.0192	
1325	662.50000	 0.0229	
1326	663.00000	 0.0259	
1327	663.50000	 0.0330	
1328	664.00000	 0.0464	
1329	664.50000	 0.0589	
1330	665.00000	 0.0726	
1331	665.50000	 0.0809	
1332	666.00000	 0.0836	
1333	666.50000	 0.0888	
1334	667.00000	 0.0925	
1335	667.50000	 0.1035	
1336	668.00000	 0.1263	
1337	668.50000	 0.1651	
1338	669.00000	 0.2078	
1339	669.50000	 0.2481	
1340	670.00000	 0.2835	
1341	670.50000	 0.3271	
1342	671.00000	 0.3745	
1343	671.50000	 0.4144	
1344	672.00000	 0.4257	
1345	672.50000	 0.4150	
1346	673.00000	 0.3992	
1347	673.50000	 0.3949	
1348	674.00000	 0.3931	
1349	674.50000	 0.3958	
1350	675.00000	 0.4010	
1351	675.50000	 0.3690	
1352	676.00000	 0.3043	
1353	676.50000	 0.2011	
1354	677.00000	 0.0131	
1355	677.50000	-0.2679	
1356	678.00000	-0.6177	
1357	678.50000	-0.9485	
1358	679.00000	-1.2366	
1359	679.50000	-1.4716	
1360	680.00000	-1.5671	
1361	680.50000	-1.5710	
1362	681.00000	-1.4862	
1363	681.50000	-1.2726	
1364	682.00000	-1.0040	
1365	682.50000	-0.7867	
1366	683.00000	-0.5624	
1367	683.50000	-0.3732	
1368	684.00000	-0.1767	
1369	684.50000	 0.0381	
1370	685.00000	 0.2374	
1371	685.50000	 0.3799	
1372	686.00000	 0.5231	
1373	686.50000	 0.5814	
1374	687.00000	 0.5957	
1375	687.50000	 0.6125	
1376	688.00000	 0.6253	
1377	688.50000	 0.6342	
1378	689.00000	 0.6235	
1379	689.50000	 0.6107	
1380	690.00000	 0.6000	
1381	690.50000	 0.5963	
1382	691.00000	 0.5902	
1383	691.50000	 0.5853	
1384	692.00000	 0.5826	
1385	692.50000	 0.5768	
1386	693.00000	 0.5710	
1387	693.50000	 0.5600	
1388	694.00000	 0.5527	
1389	694.50000	 0.5472	
1390	695.00000	 0.5402	
1391	695.50000	 0.5365	
1392	696.00000	 0.5261	
1393	696.50000	 0.5179	
1394	697.00000	 0.5112	
1395	697.50000	 0.5017	
1396	698.00000	 0.4941	
1397	698.50000	 0.4855	
1398	699.00000	 0.4749	
1399	699.50000	 0.4617	
1400	700.00000	 0.4480	
1401	700.50000	 0.4343	
1402	701.00000	 0.4193	
1403	701.50000	 0.4068	
1404	702.00000	 0.3976	
1405	702.50000	 0.3802	
1406	703.00000	 0.3625	
1407	703.50000	 0.3455	
1408	704.00000	 0.3250	
1409	704.50000	 0.3088	
1410	705.00000	 0.2905	
1411	705.50000	 0.2713	
1412	706.00000	 0.2530	
1413	706.50000	 0.2319	
1414	707.00000	 0.2124	
1415	707.50000	 0.1962	
1416	708.00000	 0.1791	
1417	708.50000	 0.1633	
1418	709.00000	 0.1471	
1419	709.50000	 0.1318	
1420	710.00000	 0.1120	
1421	710.50000	 0.0937	
1422	711.00000	 0.0809	
1423	711.50000	 0.0677	
1424	712.00000	 0.0565	
1425	712.50000	 0.0449	
1426	713.00000	 0.0327	
1427	713.50000	 0.0238	
1428	714.00000	 0.0146	
1429	714.50000	 0.0067	
1430	715.00000	 0.0015	
1431	715.50000	-0.0058	
1432	716.00000	-0.0140	
1433	716.50000	-0.0214	
1434	717.00000	-0.0266	
1435	717.50000	-0.0345	
1436	718.00000	-0.0369	
1437	718.50000	-0.0360	
1438	719.00000	-0.0409	
1439	719.50000	-0.0461	
1440	720.00000	-0.0516	
1441	720.50000	-0.0577	
1442	721.00000	-0.0607	
1443	721.50000	-0.0629	
1444	722.00000	-0.0684	
1445	722.50000	-0.0714	
1446	723.00000	-0.0760	
1447	723.50000	-0.0809	
1448	724.00000	-0.0824	
1449	724.50000	-0.0833	
1450	725.00000	-0.0864	
1451	725.50000	-0.0861	
1452	726.00000	-0.0873	
1453	726.50000	-0.0906	
1454	727.00000	-0.0980	
1455	727.50000	-0.0980	
1456	728.00000	-0.0980	
1457	728.50000	-0.0977	
1458	729.00000	-0.0961	
1459	729.50000	-0.0989	
1460	730.00000	-0.0983	
1461	730.50000	-0.0980	
1462	731.00000	-0.0980	
1463	731.50000	-0.0946	
1464	732.00000	-0.0940	
1465	732.50000	-0.0943	
1466	733.00000	-0.0952	
1467	733.50000	-0.0961	
1468	734.00000	-0.0961	
1469	734.50000	-0.0967	
1470	735.00000	-0.0912	
1471	735.50000	-0.0888	
1472	736.00000	-0.0903	
1473	736.50000	-0.0919	
1474	737.00000	-0.0928	
1475	737.50000	-0.0952	
1476	738.00000	-0.0937	
1477	738.50000	-0.0955	
1478	739.00000	-0.0980	
1479	739.50000	-0.0995	
1480	740.00000	-0.1022	
1481	740.50000	-0.1031	
1482	741.00000	-0.1031	
1483	741.50000	-0.1025	
1484	742.00000	-0.1022	
1485	742.50000	-0.1019	
1486	743.00000	-0.1025	
1487	743.50000	-0.1083	
1488	744.00000	-0.1086	
1489	744.50000	-0.1068	
1490	745.00000	-0.1062	
1491	745.50000	-0.1031	
1492	746.00000	-0.1044	
1493	746.50000	-0.1053	
1494	747.00000	-0.1022	
1495	747.50000	-0.1004	
1496	748.00000	-0.0977	
1497	748.50000	-0.0943	
1498	749.00000	-0.0943	
1499	749.50000	-0.0937	
1500	750.00000	-0.0940	
1501	750.50000	-0.0952	
1502	751.00000	-0.0919	
1503	751.50000	-0.0888	
1504	752.00000	-0.0833	
1505	752.50000	-0.0836	
1506	753.00000	-0.0842	
1507	753.50000	-0.0848	
1508	754.00000	-0.0861	
1509	754.50000	-0.0845	
1510	755.00000	-0.0858	
1511	755.50000	-0.0858	
1512	756.00000	-0.0864	
1513	756.50000	-0.0891	
1514	757.00000	-0.0888	
1515	757.50000	-0.0891	
1516	758.00000	-0.0876	
1517	758.50000	-0.0879	
1518	759.00000	-0.0864	
1519	759.50000	-0.0861	
1520	760.00000	-0.0894	
1521	760.50000	-0.0909	
1522	761.00000	-0.0894	
1523	761.50000	-0.0873	
1524	762.00000	-0.0854	
1525	762.50000	-0.0848	
1526	763.00000	-0.0851	
1527	763.50000	-0.0824	
1528	764.00000	-0.0809	
1529	764.50000	-0.0784	
1530	765.00000	-0.0742	
1531	765.50000	-0.0732	
1532	766.00000	-0.0720	
1533	766.50000	-0.0705	
1534	767.00000	-0.0705	
1535	767.50000	-0.0696	
1536	768.00000	-0.0674	
1537	768.50000	-0.0595	
1538	769.00000	-0.0592	
1539	769.50000	-0.0592	
1540	770.00000	-0.0598	
1541	770.50000	-0.0616	
1542	771.00000	-0.0598	
1543	771.50000	-0.0598	
1544	772.00000	-0.0604	
1545	772.50000	-0.0601	
1546	773.00000	-0.0632	
1547	773.50000	-0.0641	
1548	774.00000	-0.0635	
1549	774.50000	-0.0629	
1550	775.00000	-0.0616	
1551	775.50000	-0.0601	
1552	776.00000	-0.0598	
1553	776.50000	-0.0604	
1554	777.00000	-0.0656	
1555	777.50000	-0.0632	
1556	778.00000	-0.0629	
1557	778.50000	-0.0607	
1558	779.00000	-0.0586	
1559	779.50000	-0.0598	
1560	780.00000	-0.0574	
1561	780.50000	-0.0552	
1562	781.00000	-0.0543	
1563	781.50000	-0.0500	
1564	782.00000	-0.0470	
1565	782.50000	-0.0452	
1566	783.00000	-0.0449	
1567	783.50000	-0.0455	
1568	784.00000	-0.0446	
1569	784.50000	-0.0439	
1570	785.00000	-0.0369	
1571	785.50000	-0.0345	
1572	786.00000	-0.0345	
1573	786.50000	-0.0348	
1574	787.00000	-0.0363	
1575	787.50000	-0.0357	
1576	788.00000	-0.0348	
1577	788.50000	-0.0360	
1578	789.00000	-0.0363	
1579	789.50000	-0.0381	
1580	790.00000	-0.0403	
1581	790.50000	-0.0397	
1582	791.00000	-0.0385	
1583	791.50000	-0.0385	
1584	792.00000	-0.0375	
1585	792.50000	-0.0369	
1586	793.00000	-0.0378	
1587	793.50000	-0.0427	
1588	794.00000	-0.0430	
1589	794.50000	-0.0418	
1590	795.00000	-0.0391	
1591	795.50000	-0.0360	
1592	796.00000	-0.0381	
1593	796.50000	-0.0369	
1594	797.00000	-0.0354	
1595	797.50000	-0.0345	
1596	798.00000	-0.0299	
1597	798.50000	-0.0269	
1598	799.00000	-0.0266	
1599	799.50000	-0.0259	
1600	800.00000	-0.0256	
1601	800.50000	-0.0253	
1602	801.00000	-0.0247	
1603	801.50000	-0.0220	
1604	802.00000	-0.0150	
1605	802.50000	-0.0156	
1606	803.00000	-0.0171	
1607	803.50000	-0.0174	
1608	804.00000	-0.0183	
1609	804.50000	-0.0168	
1610	805.00000	-0.0183	
1611	805.50000	-0.0189	
1612	806.00000	-0.0195	
1613	806.50000	-0.0232	
1614	807.00000	-0.0232	
1615	807.50000	-0.0226	
1616	808.00000	-0.0223	
1617	808.50000	-0.0214	
1618	809.00000	-0.0214	
1619	809.50000	-0.0214	
1620	810.00000	-0.0253	
1621	810.50000	-0.0272	
1622	811.00000	-0.0253	
1623	811.50000	-0.0250	
1624	812.00000	-0.0223	
1625	812.50000	-0.0217	
1626	813.00000	-0.0223	
1627	813.50000	-0.0204	
1628	814.00000	-0.0180	
1629	814.50000	-0.0168	
1630	815.00000	-0.0128	
1631	815.50000	-0.0113	
1632	816.00000	-0.0113	
1633	816.50000	-0.0119	
1634	817.00000	-0.0113	
1635	817.50000	-0.0119	
1636	818.00000	-0.0092	
1637	818.50000	-0.0024	
1638	819.00000	-0.0015	
1639	819.50000	-0.0021	
1640	820.00000	-0.0034	
1641	820.50000	-0.0058	
1642	821.00000	-0.0043	
1643	821.50000	-0.0058	
1644	822.00000	-0.0064	
1645	822.50000	-0.0076	
1646	823.00000	-0.0092	
1647	823.50000	-0.0110	
1648	824.00000	-0.0110	
1649	824.50000	-0.0101	
1650	825.00000	-0.0101	
1651	825.50000	-0.0098	
1652	826.00000	-0.0092	
1653	826.50000	-0.0122	
1654	827.00000	-0.0174	
1655	827.50000	-0.0146	
1656	828.00000	-0.0134	
1657	828.50000	-0.0131	
1658	829.00000	-0.0107	
1659	829.50000	-0.0122	
1660	830.00000	-0.0110	
1661	830.50000	-0.0095	
1662	831.00000	-0.0082	
1663	831.50000	-0.0040	
1664	832.00000	-0.0037	
1665	832.50000	-0.0021	
1666	833.00000	-0.0018	
1667	833.50000	-0.0015	
1668	834.00000	-0.0009	
1669	834.50000	-0.0009	
1670	835.00000	 0.0055	
1671	835.50000	 0.0073	
1672	836.00000	 0.0067	
1673	836.50000	 0.0058	
1674	837.00000	 0.0052	
1675	837.50000	 0.0046	
1676	838.00000	 0.0058	
1677	838.50000	 0.0031	
1678	839.00000	 0.0015	
1679	839.50000	 0.0012	
1680	840.00000	-0.0024	
1681	840.50000	-0.0021	
1682	841.00000	-0.0021	
1683	841.50000	-0.0015	
1684	842.00000	-0.0009	
1685	842.50000	-0.0009	
1686	843.00000	-0.0018	
1687	843.50000	-0.0064	
1688	844.00000	-0.0079	
1689	844.50000	-0.0067	
1690	845.00000	-0.0046	
1691	845.50000	-0.0034	
1692	846.00000	-0.0046	
1693	846.50000	-0.0040	
1694	847.00000	-0.0021	
1695	847.50000	-0.0015	
1696	848.00000	 0.0009	
1697	848.50000	 0.0040	
1698	849.00000	 0.0055	
1699	849.50000	 0.0046	
1700	850.00000	 0.0046	
1701	850.50000	 0.0040	
1702	851.00000	 0.0052	
1703	851.50000	 0.0082	
1704	852.00000	 0.0140	
1705	852.50000	 0.0128	
1706	853.00000	 0.0119	
1707	853.50000	 0.0101	
1708	854.00000	 0.0082	
1709	854.50000	 0.0107	
1710	855.00000	 0.0085	
1711	855.50000	 0.0076	
1712	856.00000	 0.0070	
1713	856.50000	 0.0034	
1714	857.00000	 0.0018	
1715	857.50000	 0.0021	
1716	858.00000	 0.0027	
1717	858.50000	 0.0034	
1718	859.00000	 0.0034	
1719	859.50000	 0.0031	
1720	860.00000	-0.0012	
1721	860.50000	-0.0034	
1722	861.00000	-0.0021	
1723	861.50000	-0.0021	
1724	862.00000	-0.0009	
1725	862.50000	 0.0000	
1726	863.00000	-0.0012	
1727	863.50000	 0.0000	
1728	864.00000	 0.0018	
1729	864.50000	 0.0031	
1730	865.00000	 0.0073	
1731	865.50000	 0.0070	
1732	866.00000	 0.0073	
1733	866.50000	 0.0067	
1734	867.00000	 0.0070	
1735	867.50000	 0.0070	
1736	868.00000	 0.0089	
1737	868.50000	 0.0156	
1738	869.00000	 0.0159	
1739	869.50000	 0.0143	
1740	870.00000	 0.0131	
1741	870.50000	 0.0104	
1742	871.00000	 0.0119	
1743	871.50000	 0.0119	
1744	872.00000	 0.0101	
1745	872.50000	 0.0089	
1746	873.00000	 0.0052	
1747	873.50000	 0.0040	
1748	874.00000	 0.0031	
1749	874.50000	 0.0037	
1750	875.00000	 0.0043	
1751	875.50000	 0.0034	
1752	876.00000	 0.0037	
1753	876.50000	 0.0015	
1754	877.00000	-0.0037	
1755	877.50000	-0.0027	
1756	878.00000	-0.0006	
1757	878.50000	-0.0009	
1758	879.00000	 0.0012	
1759	879.50000	-0.0009	
1760	880.00000	 0.0000	
1761	880.50000	 0.0018	
1762	881.00000	 0.0024	
1763	881.50000	 0.0061	
1764	882.00000	 0.0070	
1765	882.50000	 0.0082	
1766	883.00000	 0.0070	
1767	883.50000	 0.0070	
1768	884.00000	 0.0070	
1769	884.50000	 0.0082	
1770	885.00000	 0.0137	
1771	885.50000	 0.0153	
1772	886.00000	 0.0150	
1773	886.50000	 0.0131	
1774	887.00000	 0.0113	
1775	887.50000	 0.0113	
1776	888.00000	 0.0116	
1777	888.50000	 0.0089	
1778	889.00000	 0.0082	
1779	889.50000	 0.0070	
1780	890.00000	 0.0037	
1781	890.50000	 0.0031	
1782	891.00000	 0.0027	
1783	891.50000	 0.0040	
1784	892.00000	 0.0046	
1785	892.50000	 0.0040	
1786	893.00000	 0.0021	
1787	893.50000	-0.0034	
1788	894.00000	-0.0024	
1789	894.50000	-0.0018	
1790	895.00000	-0.0012	
1791	895.50000	 0.0015	
1792	896.00000	-0.0009	
1793	896.50000	-0.0003	
1794	897.00000	 0.0015	
1795	897.50000	 0.0015	
1796	898.00000	 0.0043	
1797	898.50000	 0.0067	
1798	899.00000	 0.0073	
1799	899.50000	 0.0073	
1800	900.00000	 0.0067	
1801	900.50000	 0.0070	
1802	901.00000	 0.0067	
1803	901.50000	 0.0101	
1804	902.00000	 0.0156	
1805	902.50000	 0.0143	
1806	903.00000	 0.0146	
